species.key,bwgname,category_range,measurement,name,value
5566,Diptera.227,category,larva_14mm,271,0
5566,Diptera.227,category,larva_14mm,276,0
5566,Diptera.227,category,larva_14mm,281,0
5566,Diptera.227,category,larva_14mm,286,0
5566,Diptera.227,category,larva_14mm,291,0
5566,Diptera.227,category,larva_14mm,296,0
5566,Diptera.227,category,larva_14mm,301,0
5566,Diptera.227,category,larva_14mm,306,0
5566,Diptera.227,category,larva_14mm,311,0
5566,Diptera.227,category,larva_14mm,316,0
5566,Diptera.227,category,larva_14mm,321,0
5566,Diptera.227,category,larva_14mm,326,0
5566,Diptera.227,category,larva_14mm,331,0
5566,Diptera.227,category,larva_14mm,12626,NA
5576,Diptera.8,category,larva_small,211,1
5576,Diptera.8,category,larva_small,216,0
5576,Diptera.8,category,larva_small,221,0
5576,Diptera.8,category,larva_small,226,0
5576,Diptera.8,category,larva_small,231,0
5576,Diptera.8,category,larva_small,236,0
5576,Diptera.8,category,larva_small,241,0
5576,Diptera.8,category,larva_small,246,0
5576,Diptera.8,category,larva_small,251,0
5576,Diptera.8,category,larva_small,256,0
5576,Diptera.8,category,larva_small,261,0
5576,Diptera.8,category,larva_small,266,0
5576,Diptera.8,category,larva_small,271,0
5576,Diptera.8,category,larva_small,276,0
5576,Diptera.8,category,larva_small,281,0
5576,Diptera.8,category,larva_small,286,0
5576,Diptera.8,category,larva_small,291,0
5576,Diptera.8,category,larva_small,296,0
5576,Diptera.8,category,larva_small,301,0
5576,Diptera.8,category,larva_small,306,0
5576,Diptera.8,category,larva_small,311,0
5576,Diptera.8,category,larva_small,316,0
5576,Diptera.8,category,larva_small,321,0
5576,Diptera.8,category,larva_small,326,0
5576,Diptera.8,category,larva_small,331,0
5576,Diptera.8,category,larva_small,12626,NA
5681,Diptera.362,category,larva_average,211,0
5681,Diptera.362,category,larva_average,216,0
5681,Diptera.362,category,larva_average,221,0
5681,Diptera.362,category,larva_average,226,0
5681,Diptera.362,category,larva_average,231,0
5681,Diptera.362,category,larva_average,236,0
5681,Diptera.362,category,larva_average,241,0
5681,Diptera.362,category,larva_average,246,2
5681,Diptera.362,category,larva_average,251,0
5681,Diptera.362,category,larva_average,256,0
5681,Diptera.362,category,larva_average,261,0
5681,Diptera.362,category,larva_average,266,0
5681,Diptera.362,category,larva_average,271,0
5681,Diptera.362,category,larva_average,276,0
5681,Diptera.362,category,larva_average,281,0
5681,Diptera.362,category,larva_average,286,0
5681,Diptera.362,category,larva_average,291,0
5681,Diptera.362,category,larva_average,296,0
5681,Diptera.362,category,larva_average,301,0
5681,Diptera.362,category,larva_average,306,0
5681,Diptera.362,category,larva_average,311,0
5681,Diptera.362,category,larva_average,316,0
5681,Diptera.362,category,larva_average,321,0
5681,Diptera.362,category,larva_average,326,0
5681,Diptera.362,category,larva_average,331,0
5681,Diptera.362,category,larva_average,12626,NA
5686,Diptera.369,category,larva_6mm,211,0
5686,Diptera.369,category,larva_6mm,216,0
5686,Diptera.369,category,larva_6mm,221,0
5686,Diptera.369,category,larva_6mm,226,0
5686,Diptera.369,category,larva_6mm,231,1
5686,Diptera.369,category,larva_6mm,236,0
5686,Diptera.369,category,larva_6mm,241,0
5686,Diptera.369,category,larva_6mm,246,0
5686,Diptera.369,category,larva_6mm,251,0
5686,Diptera.369,category,larva_6mm,256,0
5686,Diptera.369,category,larva_6mm,261,0
5686,Diptera.369,category,larva_6mm,266,0
5686,Diptera.369,category,larva_6mm,271,0
5686,Diptera.369,category,larva_6mm,276,0
5686,Diptera.369,category,larva_6mm,281,0
5686,Diptera.369,category,larva_6mm,286,0
5686,Diptera.369,category,larva_6mm,291,0
5686,Diptera.369,category,larva_6mm,296,0
5686,Diptera.369,category,larva_6mm,301,0
5686,Diptera.369,category,larva_6mm,306,0
5686,Diptera.369,category,larva_6mm,311,0
5686,Diptera.369,category,larva_6mm,316,0
5686,Diptera.369,category,larva_6mm,321,0
5686,Diptera.369,category,larva_6mm,326,0
5686,Diptera.369,category,larva_6mm,331,0
5686,Diptera.369,category,larva_6mm,12626,NA
5691,Diptera.370,category,larva_15mm,211,0
5691,Diptera.370,category,larva_15mm,216,0
5691,Diptera.370,category,larva_15mm,221,0
5691,Diptera.370,category,larva_15mm,226,0
5691,Diptera.370,category,larva_15mm,231,0
5691,Diptera.370,category,larva_15mm,236,0
5691,Diptera.370,category,larva_15mm,241,0
5691,Diptera.370,category,larva_15mm,246,0
5691,Diptera.370,category,larva_15mm,251,0
5691,Diptera.370,category,larva_15mm,256,0
5691,Diptera.370,category,larva_15mm,261,0
5691,Diptera.370,category,larva_15mm,266,0
5691,Diptera.370,category,larva_15mm,271,1
5691,Diptera.370,category,larva_15mm,276,0
5691,Diptera.370,category,larva_15mm,281,0
5691,Diptera.370,category,larva_15mm,286,0
5691,Diptera.370,category,larva_15mm,291,0
5691,Diptera.370,category,larva_15mm,296,0
5691,Diptera.370,category,larva_15mm,301,0
5691,Diptera.370,category,larva_15mm,306,0
5691,Diptera.370,category,larva_15mm,311,0
5691,Diptera.370,category,larva_15mm,316,0
5691,Diptera.370,category,larva_15mm,321,0
5691,Diptera.370,category,larva_15mm,326,0
5691,Diptera.370,category,larva_15mm,331,0
5691,Diptera.370,category,larva_15mm,12626,NA
5696,Diptera.371,category,larva_11mm,211,0
5696,Diptera.371,category,larva_11mm,216,0
5696,Diptera.371,category,larva_11mm,221,0
5696,Diptera.371,category,larva_11mm,226,0
5696,Diptera.371,category,larva_11mm,231,0
5696,Diptera.371,category,larva_11mm,236,0
5696,Diptera.371,category,larva_11mm,241,0
5696,Diptera.371,category,larva_11mm,246,0
5696,Diptera.371,category,larva_11mm,251,0
5696,Diptera.371,category,larva_11mm,256,0
5696,Diptera.371,category,larva_11mm,261,0
5696,Diptera.371,category,larva_11mm,266,0
5696,Diptera.371,category,larva_11mm,271,0
5696,Diptera.371,category,larva_11mm,276,0
5696,Diptera.371,category,larva_11mm,281,0
5696,Diptera.371,category,larva_11mm,286,1
5696,Diptera.371,category,larva_11mm,291,0
5696,Diptera.371,category,larva_11mm,296,0
5696,Diptera.371,category,larva_11mm,301,0
5696,Diptera.371,category,larva_11mm,306,0
5696,Diptera.371,category,larva_11mm,311,0
5696,Diptera.371,category,larva_11mm,316,0
5696,Diptera.371,category,larva_11mm,321,0
5696,Diptera.371,category,larva_11mm,326,0
5696,Diptera.371,category,larva_11mm,331,0
5696,Diptera.371,category,larva_11mm,12626,NA
5906,Diptera.293,category,larva_xsmall,211,0
5906,Diptera.293,category,larva_xsmall,216,1
5906,Diptera.293,category,larva_xsmall,221,0
5906,Diptera.293,category,larva_xsmall,226,0
5906,Diptera.293,category,larva_xsmall,231,0
5906,Diptera.293,category,larva_xsmall,236,1
5906,Diptera.293,category,larva_xsmall,241,3
5906,Diptera.293,category,larva_xsmall,246,0
5906,Diptera.293,category,larva_xsmall,251,0
5906,Diptera.293,category,larva_xsmall,256,1
5906,Diptera.293,category,larva_xsmall,261,0
5906,Diptera.293,category,larva_xsmall,266,9
5906,Diptera.293,category,larva_xsmall,271,1
5906,Diptera.293,category,larva_xsmall,276,2
5906,Diptera.293,category,larva_xsmall,281,2
5906,Diptera.293,category,larva_xsmall,286,2
5906,Diptera.293,category,larva_xsmall,291,1
5906,Diptera.293,category,larva_xsmall,296,0
5906,Diptera.293,category,larva_xsmall,301,0
5906,Diptera.293,category,larva_xsmall,306,2
5906,Diptera.293,category,larva_xsmall,311,0
5906,Diptera.293,category,larva_xsmall,316,0
5906,Diptera.293,category,larva_xsmall,321,0
5906,Diptera.293,category,larva_xsmall,326,1
5906,Diptera.293,category,larva_xsmall,331,0
5906,Diptera.293,category,larva_xsmall,12626,NA
5921,Diptera.363,category,larva_average,211,0
5921,Diptera.363,category,larva_average,216,0
5921,Diptera.363,category,larva_average,221,0
5921,Diptera.363,category,larva_average,226,0
5921,Diptera.363,category,larva_average,231,0
5921,Diptera.363,category,larva_average,236,0
5921,Diptera.363,category,larva_average,241,0
5921,Diptera.363,category,larva_average,246,0
5921,Diptera.363,category,larva_average,251,0
5921,Diptera.363,category,larva_average,256,0
5921,Diptera.363,category,larva_average,261,0
5921,Diptera.363,category,larva_average,266,1
5921,Diptera.363,category,larva_average,271,1
5921,Diptera.363,category,larva_average,276,0
5921,Diptera.363,category,larva_average,281,0
5921,Diptera.363,category,larva_average,286,0
5921,Diptera.363,category,larva_average,291,0
5921,Diptera.363,category,larva_average,296,0
5921,Diptera.363,category,larva_average,301,0
5921,Diptera.363,category,larva_average,306,0
5921,Diptera.363,category,larva_average,311,0
5921,Diptera.363,category,larva_average,316,0
5921,Diptera.363,category,larva_average,321,0
5921,Diptera.363,category,larva_average,326,0
5921,Diptera.363,category,larva_average,331,0
5921,Diptera.363,category,larva_average,12626,NA
6071,Haplotaxida.1,category,adult_average,211,0
6071,Haplotaxida.1,category,adult_average,216,3
6071,Haplotaxida.1,category,adult_average,221,6
6071,Haplotaxida.1,category,adult_average,226,7
6071,Haplotaxida.1,category,adult_average,231,0
6071,Haplotaxida.1,category,adult_average,236,4
6071,Haplotaxida.1,category,adult_average,241,0
6071,Haplotaxida.1,category,adult_average,246,6
6071,Haplotaxida.1,category,adult_average,251,0
6071,Haplotaxida.1,category,adult_average,256,1
6071,Haplotaxida.1,category,adult_average,261,9
6071,Haplotaxida.1,category,adult_average,266,6
6071,Haplotaxida.1,category,adult_average,271,3
6071,Haplotaxida.1,category,adult_average,276,2
6071,Haplotaxida.1,category,adult_average,281,10
6071,Haplotaxida.1,category,adult_average,286,12
6071,Haplotaxida.1,category,adult_average,291,0
6071,Haplotaxida.1,category,adult_average,296,0
6071,Haplotaxida.1,category,adult_average,301,0
6071,Haplotaxida.1,category,adult_average,306,3
6071,Haplotaxida.1,category,adult_average,311,0
6071,Haplotaxida.1,category,adult_average,316,0
6071,Haplotaxida.1,category,adult_average,321,0
6071,Haplotaxida.1,category,adult_average,326,0
6071,Haplotaxida.1,category,adult_average,331,1
6071,Haplotaxida.1,category,adult_average,12626,NA
6086,Acari.5,category,adult_0.5_1mm,211,0
6086,Acari.5,category,adult_0.5_1mm,216,0
6086,Acari.5,category,adult_0.5_1mm,221,0
6086,Acari.5,category,adult_0.5_1mm,226,0
6086,Acari.5,category,adult_0.5_1mm,231,0
6086,Acari.5,category,adult_0.5_1mm,236,0
6086,Acari.5,category,adult_0.5_1mm,241,0
6086,Acari.5,category,adult_0.5_1mm,246,0
6086,Acari.5,category,adult_0.5_1mm,251,0
6086,Acari.5,category,adult_0.5_1mm,256,0
6086,Acari.5,category,adult_0.5_1mm,261,0
6086,Acari.5,category,adult_0.5_1mm,266,0
6086,Acari.5,category,adult_0.5_1mm,271,0
6086,Acari.5,category,adult_0.5_1mm,276,0
6086,Acari.5,category,adult_0.5_1mm,281,0
6086,Acari.5,category,adult_0.5_1mm,286,1
6086,Acari.5,category,adult_0.5_1mm,291,0
6086,Acari.5,category,adult_0.5_1mm,296,0
6086,Acari.5,category,adult_0.5_1mm,301,0
6086,Acari.5,category,adult_0.5_1mm,306,0
6086,Acari.5,category,adult_0.5_1mm,311,0
6086,Acari.5,category,adult_0.5_1mm,316,0
6086,Acari.5,category,adult_0.5_1mm,321,0
6086,Acari.5,category,adult_0.5_1mm,326,0
6086,Acari.5,category,adult_0.5_1mm,331,0
6086,Acari.5,category,adult_0.5_1mm,12626,NA
6176,Hirudinea.5,category,adult_average,211,0
6176,Hirudinea.5,category,adult_average,216,0
6176,Hirudinea.5,category,adult_average,221,10
6176,Hirudinea.5,category,adult_average,226,15
6176,Hirudinea.5,category,adult_average,231,2
6176,Hirudinea.5,category,adult_average,236,0
6176,Hirudinea.5,category,adult_average,241,0
6176,Hirudinea.5,category,adult_average,246,0
6176,Hirudinea.5,category,adult_average,251,0
6176,Hirudinea.5,category,adult_average,256,0
6176,Hirudinea.5,category,adult_average,261,0
6176,Hirudinea.5,category,adult_average,266,1
6176,Hirudinea.5,category,adult_average,271,0
6176,Hirudinea.5,category,adult_average,276,0
6176,Hirudinea.5,category,adult_average,281,4
6176,Hirudinea.5,category,adult_average,286,0
6176,Hirudinea.5,category,adult_average,291,1
6176,Hirudinea.5,category,adult_average,296,0
6176,Hirudinea.5,category,adult_average,301,0
6176,Hirudinea.5,category,adult_average,306,0
6176,Hirudinea.5,category,adult_average,311,0
6176,Hirudinea.5,category,adult_average,316,0
6176,Hirudinea.5,category,adult_average,321,0
6176,Hirudinea.5,category,adult_average,326,0
6176,Hirudinea.5,category,adult_average,331,0
6176,Hirudinea.5,category,adult_average,12626,NA
6181,Hirudinea.6,category,adult_average,211,0
6181,Hirudinea.6,category,adult_average,216,0
6181,Hirudinea.6,category,adult_average,221,0
6181,Hirudinea.6,category,adult_average,226,0
6181,Hirudinea.6,category,adult_average,231,0
6181,Hirudinea.6,category,adult_average,236,0
6181,Hirudinea.6,category,adult_average,241,0
6181,Hirudinea.6,category,adult_average,246,0
6181,Hirudinea.6,category,adult_average,251,0
6181,Hirudinea.6,category,adult_average,256,0
6181,Hirudinea.6,category,adult_average,261,0
6181,Hirudinea.6,category,adult_average,266,0
6181,Hirudinea.6,category,adult_average,271,0
6181,Hirudinea.6,category,adult_average,276,0
6181,Hirudinea.6,category,adult_average,281,1
6181,Hirudinea.6,category,adult_average,286,0
6181,Hirudinea.6,category,adult_average,291,0
6181,Hirudinea.6,category,adult_average,296,0
6181,Hirudinea.6,category,adult_average,301,0
6181,Hirudinea.6,category,adult_average,306,0
6181,Hirudinea.6,category,adult_average,311,0
6181,Hirudinea.6,category,adult_average,316,0
6181,Hirudinea.6,category,adult_average,321,0
6181,Hirudinea.6,category,adult_average,326,0
6181,Hirudinea.6,category,adult_average,331,0
6181,Hirudinea.6,category,adult_average,12626,NA
6261,Odonata.5,category,larva_1.5mm,211,0
6261,Odonata.5,category,larva_1.5mm,216,0
6261,Odonata.5,category,larva_1.5mm,221,0
6261,Odonata.5,category,larva_1.5mm,226,0
6261,Odonata.5,category,larva_1.5mm,231,0
6261,Odonata.5,category,larva_1.5mm,236,0
6261,Odonata.5,category,larva_1.5mm,241,0
6261,Odonata.5,category,larva_1.5mm,246,0
6261,Odonata.5,category,larva_1.5mm,251,0
6261,Odonata.5,category,larva_1.5mm,256,0
6261,Odonata.5,category,larva_1.5mm,261,0
6261,Odonata.5,category,larva_1.5mm,266,0
6261,Odonata.5,category,larva_1.5mm,271,0
6261,Odonata.5,category,larva_1.5mm,276,0
6261,Odonata.5,category,larva_1.5mm,281,0
6261,Odonata.5,category,larva_1.5mm,286,0
6261,Odonata.5,category,larva_1.5mm,291,0
6261,Odonata.5,category,larva_1.5mm,296,0
6261,Odonata.5,category,larva_1.5mm,301,0
6261,Odonata.5,category,larva_1.5mm,306,0
6261,Odonata.5,category,larva_1.5mm,311,0
6261,Odonata.5,category,larva_1.5mm,316,1
6261,Odonata.5,category,larva_1.5mm,321,0
6261,Odonata.5,category,larva_1.5mm,326,0
6261,Odonata.5,category,larva_1.5mm,331,0
6261,Odonata.5,category,larva_1.5mm,12626,NA
6271,Odonata.7,category,larva_2mm,211,0
6271,Odonata.7,category,larva_2mm,216,0
6271,Odonata.7,category,larva_2mm,221,0
6271,Odonata.7,category,larva_2mm,226,0
6271,Odonata.7,category,larva_2mm,231,0
6271,Odonata.7,category,larva_2mm,236,0
6271,Odonata.7,category,larva_2mm,241,0
6271,Odonata.7,category,larva_2mm,246,0
6271,Odonata.7,category,larva_2mm,251,0
6271,Odonata.7,category,larva_2mm,256,0
6271,Odonata.7,category,larva_2mm,261,0
6271,Odonata.7,category,larva_2mm,266,0
6271,Odonata.7,category,larva_2mm,271,0
6271,Odonata.7,category,larva_2mm,276,0
6271,Odonata.7,category,larva_2mm,281,1
6271,Odonata.7,category,larva_2mm,286,1
6271,Odonata.7,category,larva_2mm,291,0
6271,Odonata.7,category,larva_2mm,296,0
6271,Odonata.7,category,larva_2mm,301,0
6271,Odonata.7,category,larva_2mm,306,0
6271,Odonata.7,category,larva_2mm,311,0
6271,Odonata.7,category,larva_2mm,316,0
6271,Odonata.7,category,larva_2mm,321,0
6271,Odonata.7,category,larva_2mm,326,0
6271,Odonata.7,category,larva_2mm,331,0
6271,Odonata.7,category,larva_2mm,12626,NA
6356,Coleoptera.34,category,larva_tiny,211,0
6356,Coleoptera.34,category,larva_tiny,216,4
6356,Coleoptera.34,category,larva_tiny,221,0
6356,Coleoptera.34,category,larva_tiny,226,0
6356,Coleoptera.34,category,larva_tiny,231,0
6356,Coleoptera.34,category,larva_tiny,236,0
6356,Coleoptera.34,category,larva_tiny,241,0
6356,Coleoptera.34,category,larva_tiny,246,0
6356,Coleoptera.34,category,larva_tiny,251,0
6356,Coleoptera.34,category,larva_tiny,256,0
6356,Coleoptera.34,category,larva_tiny,261,0
6356,Coleoptera.34,category,larva_tiny,266,0
6356,Coleoptera.34,category,larva_tiny,271,0
6356,Coleoptera.34,category,larva_tiny,276,0
6356,Coleoptera.34,category,larva_tiny,281,0
6356,Coleoptera.34,category,larva_tiny,286,6
6356,Coleoptera.34,category,larva_tiny,291,0
6356,Coleoptera.34,category,larva_tiny,296,0
6356,Coleoptera.34,category,larva_tiny,301,0
6356,Coleoptera.34,category,larva_tiny,306,0
6356,Coleoptera.34,category,larva_tiny,311,0
6356,Coleoptera.34,category,larva_tiny,316,0
6356,Coleoptera.34,category,larva_tiny,321,0
6356,Coleoptera.34,category,larva_tiny,326,0
6356,Coleoptera.34,category,larva_tiny,331,0
6356,Coleoptera.34,category,larva_tiny,12626,NA
6381,Ostracoda.9,category,adult_average,211,0
6381,Ostracoda.9,category,adult_average,216,0
6381,Ostracoda.9,category,adult_average,221,0
6381,Ostracoda.9,category,adult_average,226,0
6381,Ostracoda.9,category,adult_average,231,0
6381,Ostracoda.9,category,adult_average,236,0
6381,Ostracoda.9,category,adult_average,241,0
6381,Ostracoda.9,category,adult_average,246,0
6381,Ostracoda.9,category,adult_average,251,0
6381,Ostracoda.9,category,adult_average,256,0
6381,Ostracoda.9,category,adult_average,261,0
6381,Ostracoda.9,category,adult_average,266,0
6381,Ostracoda.9,category,adult_average,271,0
6381,Ostracoda.9,category,adult_average,276,0
6381,Ostracoda.9,category,adult_average,281,0
6381,Ostracoda.9,category,adult_average,286,1
6381,Ostracoda.9,category,adult_average,291,0
6381,Ostracoda.9,category,adult_average,296,0
6381,Ostracoda.9,category,adult_average,301,0
6381,Ostracoda.9,category,adult_average,306,0
6381,Ostracoda.9,category,adult_average,311,0
6381,Ostracoda.9,category,adult_average,316,0
6381,Ostracoda.9,category,adult_average,321,0
6381,Ostracoda.9,category,adult_average,326,0
6381,Ostracoda.9,category,adult_average,331,0
6381,Ostracoda.9,category,adult_average,12626,NA
6386,Ostracoda.4,category,adult_average,211,1
6386,Ostracoda.4,category,adult_average,216,6
6386,Ostracoda.4,category,adult_average,221,0
6386,Ostracoda.4,category,adult_average,226,1
6386,Ostracoda.4,category,adult_average,231,3
6386,Ostracoda.4,category,adult_average,236,0
6386,Ostracoda.4,category,adult_average,241,0
6386,Ostracoda.4,category,adult_average,246,4
6386,Ostracoda.4,category,adult_average,251,3
6386,Ostracoda.4,category,adult_average,256,9
6386,Ostracoda.4,category,adult_average,261,4
6386,Ostracoda.4,category,adult_average,266,17
6386,Ostracoda.4,category,adult_average,271,488
6386,Ostracoda.4,category,adult_average,276,199
6386,Ostracoda.4,category,adult_average,281,2
6386,Ostracoda.4,category,adult_average,286,3
6386,Ostracoda.4,category,adult_average,291,273
6386,Ostracoda.4,category,adult_average,296,0
6386,Ostracoda.4,category,adult_average,301,0
6386,Ostracoda.4,category,adult_average,306,1146
6386,Ostracoda.4,category,adult_average,311,0
6386,Ostracoda.4,category,adult_average,316,0
6386,Ostracoda.4,category,adult_average,321,0
6386,Ostracoda.4,category,adult_average,326,1
6386,Ostracoda.4,category,adult_average,331,0
6386,Ostracoda.4,category,adult_average,12626,NA
6411,Coleoptera.35,category,larva_small,211,0
6411,Coleoptera.35,category,larva_small,216,0
6411,Coleoptera.35,category,larva_small,221,0
6411,Coleoptera.35,category,larva_small,226,7
6411,Coleoptera.35,category,larva_small,231,7
6411,Coleoptera.35,category,larva_small,236,0
6411,Coleoptera.35,category,larva_small,241,0
6411,Coleoptera.35,category,larva_small,246,0
6411,Coleoptera.35,category,larva_small,251,0
6411,Coleoptera.35,category,larva_small,256,0
6411,Coleoptera.35,category,larva_small,261,0
6411,Coleoptera.35,category,larva_small,266,3
6411,Coleoptera.35,category,larva_small,271,0
6411,Coleoptera.35,category,larva_small,276,0
6411,Coleoptera.35,category,larva_small,281,0
6411,Coleoptera.35,category,larva_small,286,0
6411,Coleoptera.35,category,larva_small,291,0
6411,Coleoptera.35,category,larva_small,296,0
6411,Coleoptera.35,category,larva_small,301,0
6411,Coleoptera.35,category,larva_small,306,0
6411,Coleoptera.35,category,larva_small,311,0
6411,Coleoptera.35,category,larva_small,316,0
6411,Coleoptera.35,category,larva_small,321,0
6411,Coleoptera.35,category,larva_small,326,0
6411,Coleoptera.35,category,larva_small,331,0
6411,Coleoptera.35,category,larva_small,12626,NA
6496,Trichoptera.1,category,larva_average,211,0
6496,Trichoptera.1,category,larva_average,216,1
6496,Trichoptera.1,category,larva_average,221,7
6496,Trichoptera.1,category,larva_average,226,23
6496,Trichoptera.1,category,larva_average,231,1
6496,Trichoptera.1,category,larva_average,236,24
6496,Trichoptera.1,category,larva_average,241,0
6496,Trichoptera.1,category,larva_average,246,38
6496,Trichoptera.1,category,larva_average,251,0
6496,Trichoptera.1,category,larva_average,256,22
6496,Trichoptera.1,category,larva_average,261,0
6496,Trichoptera.1,category,larva_average,266,0
6496,Trichoptera.1,category,larva_average,271,19
6496,Trichoptera.1,category,larva_average,276,0
6496,Trichoptera.1,category,larva_average,281,0
6496,Trichoptera.1,category,larva_average,286,44
6496,Trichoptera.1,category,larva_average,291,0
6496,Trichoptera.1,category,larva_average,296,0
6496,Trichoptera.1,category,larva_average,301,0
6496,Trichoptera.1,category,larva_average,306,0
6496,Trichoptera.1,category,larva_average,311,0
6496,Trichoptera.1,category,larva_average,316,0
6496,Trichoptera.1,category,larva_average,321,0
6496,Trichoptera.1,category,larva_average,326,0
6496,Trichoptera.1,category,larva_average,331,0
6496,Trichoptera.1,category,larva_average,12626,NA
6721,Diptera.536,category,larva_average,211,1
6721,Diptera.536,category,larva_average,216,0
6721,Diptera.536,category,larva_average,221,0
6721,Diptera.536,category,larva_average,226,0
6721,Diptera.536,category,larva_average,231,0
6721,Diptera.536,category,larva_average,236,0
6721,Diptera.536,category,larva_average,241,0
6721,Diptera.536,category,larva_average,246,2
6721,Diptera.536,category,larva_average,251,0
6721,Diptera.536,category,larva_average,256,0
6721,Diptera.536,category,larva_average,261,1
6721,Diptera.536,category,larva_average,266,2
6721,Diptera.536,category,larva_average,271,5
6721,Diptera.536,category,larva_average,276,0
6721,Diptera.536,category,larva_average,281,1
6721,Diptera.536,category,larva_average,286,0
6721,Diptera.536,category,larva_average,291,0
6721,Diptera.536,category,larva_average,296,0
6721,Diptera.536,category,larva_average,301,0
6721,Diptera.536,category,larva_average,306,0
6721,Diptera.536,category,larva_average,311,0
6721,Diptera.536,category,larva_average,316,1
6721,Diptera.536,category,larva_average,321,0
6721,Diptera.536,category,larva_average,326,0
6721,Diptera.536,category,larva_average,331,0
6721,Diptera.536,category,larva_average,12626,NA
6726,Odonata.11,category,larva_2mm,211,0
6726,Odonata.11,category,larva_2mm,216,0
6726,Odonata.11,category,larva_2mm,221,0
6726,Odonata.11,category,larva_2mm,226,0
6726,Odonata.11,category,larva_2mm,231,0
6726,Odonata.11,category,larva_2mm,236,0
6726,Odonata.11,category,larva_2mm,241,0
6726,Odonata.11,category,larva_2mm,246,0
6726,Odonata.11,category,larva_2mm,251,0
6726,Odonata.11,category,larva_2mm,256,0
6726,Odonata.11,category,larva_2mm,261,0
6726,Odonata.11,category,larva_2mm,266,1
6726,Odonata.11,category,larva_2mm,271,0
6726,Odonata.11,category,larva_2mm,276,0
6726,Odonata.11,category,larva_2mm,281,0
6726,Odonata.11,category,larva_2mm,286,0
6726,Odonata.11,category,larva_2mm,291,0
6726,Odonata.11,category,larva_2mm,296,0
6726,Odonata.11,category,larva_2mm,301,0
6726,Odonata.11,category,larva_2mm,306,0
6726,Odonata.11,category,larva_2mm,311,0
6726,Odonata.11,category,larva_2mm,316,0
6726,Odonata.11,category,larva_2mm,321,0
6726,Odonata.11,category,larva_2mm,326,0
6726,Odonata.11,category,larva_2mm,331,0
6726,Odonata.11,category,larva_2mm,12626,NA
